timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,label
2026-05-23 11:12:54.250122,11,12,54,3.0,38.8,0.0,84.2,14.14,190,190,181,1,3,2,3,5,1,3,453,2.3842,190,1.0,190,3,3,1,0.0158,0,463,1429,19,malicious
2026-05-23 11:12:54.934647,11,12,54,0.0,38.8,0.0,84.2,14.15,190,190,181,1,3,2,3,5,1,3,453,2.3842,190,1.0,190,3,3,1,0.0,0,338,1440,9,malicious
2026-05-23 11:12:55.612776,11,12,55,3.2,38.8,0.0,84.2,14.16,190,190,181,0,3,2,3,5,1,3,453,2.3842,190,1.0,190,3,3,1,0.0168,0,513,1444,10,malicious
2026-05-23 11:12:56.269488,11,12,56,35.5,39.3,0.0,84.2,14.17,191,191,182,0,3,2,3,5,1,3,459,2.4031,191,1.0,191,3,3,1,0.1859,0,1715,3538,346,malicious
2026-05-23 11:12:56.944158,11,12,56,3.4,39.5,0.0,84.2,14.18,191,191,182,4,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.0178,0,3292,2041,411,malicious
2026-05-23 11:12:57.615966,11,12,57,6.9,39.5,0.0,84.2,14.19,191,191,182,0,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.0361,0,1525,1598,60,malicious
2026-05-23 11:12:58.289875,11,12,58,0.0,39.6,0.0,84.2,14.2,191,191,182,1,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.0,0,1318,1545,73,malicious
2026-05-23 11:12:58.963418,11,12,58,19.4,39.6,0.0,84.2,14.21,191,191,182,2,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.1016,0,616,1513,27,malicious
2026-05-23 11:12:59.624216,11,12,59,3.2,39.6,0.0,84.2,14.23,191,191,182,1,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.0168,0,2040,1668,76,malicious
2026-05-23 11:13:00.302860,11,13,0,3.2,39.6,0.0,84.2,14.24,191,191,182,1,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.0168,0,969,1566,63,malicious
2026-05-23 11:13:00.983775,11,13,0,20.7,39.6,0.0,84.2,14.25,191,191,182,0,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.1084,0,674,1599,64,malicious
2026-05-23 11:13:01.645058,11,13,1,6.7,39.6,0.0,84.2,14.26,191,191,182,1,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.0351,0,2353,1642,92,malicious
2026-05-23 11:13:02.365604,11,13,2,3.3,39.6,0.0,84.2,14.27,191,191,182,1,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.0173,0,833,1442,40,malicious
2026-05-23 11:13:03.166338,11,13,3,0.0,39.6,0.0,84.2,14.29,192,192,183,0,3,2,3,5,1,3,462,2.4062,192,1.0,192,3,3,1,0.0,0,947,1542,114,malicious
2026-05-23 11:13:03.869897,11,13,3,3.3,39.6,0.0,84.2,14.3,192,192,183,0,3,2,3,5,1,3,462,2.4062,192,1.0,192,3,3,1,0.0172,0,358,1460,12,malicious
2026-05-23 11:13:04.525683,11,13,4,9.4,39.6,0.0,84.2,14.31,192,192,183,1,3,2,3,5,1,3,462,2.4062,192,1.0,192,3,3,1,0.049,0,1594,1699,136,malicious
2026-05-23 11:13:05.258017,11,13,5,2.2,39.6,0.0,84.2,14.32,192,192,183,0,3,2,3,5,1,3,462,2.4062,192,1.0,192,3,3,1,0.0115,0,555,1517,70,malicious
2026-05-23 11:13:05.930526,11,13,5,9.4,39.6,0.0,84.2,14.33,192,192,183,1,3,2,3,5,1,3,462,2.4062,192,1.0,192,3,3,1,0.049,9,662,1519,45,malicious
2026-05-23 11:13:06.745975,11,13,6,4.4,39.6,0.0,84.2,14.34,192,192,183,0,3,2,3,5,1,3,462,2.4062,192,1.0,192,3,3,1,0.0229,2,853,1473,29,malicious
2026-05-23 11:13:07.406167,11,13,7,10.7,39.6,0.0,84.2,14.36,191,191,182,0,3,2,3,5,1,3,461,2.4136,191,1.0,191,3,3,1,0.056,2,611,1544,50,malicious
2026-05-23 11:13:08.092210,11,13,8,3.3,39.6,0.0,84.2,14.37,191,191,182,1,3,2,3,5,1,3,461,2.4136,191,1.0,191,3,3,1,0.0173,0,684,1466,24,malicious
2026-05-23 11:13:08.769413,11,13,8,3.3,39.6,0.0,84.2,14.38,191,191,182,1,3,2,3,5,1,3,461,2.4136,191,1.0,191,3,3,1,0.0173,0,589,1548,44,malicious
2026-05-23 11:13:09.430479,11,13,9,17.2,39.6,0.0,84.2,14.39,191,191,182,0,3,2,3,5,1,3,461,2.4136,191,1.0,191,3,3,1,0.0901,0,498,1529,49,malicious
2026-05-23 11:13:10.169247,11,13,10,0.0,39.6,0.0,84.2,14.4,191,191,182,0,3,2,3,5,1,3,461,2.4136,191,1.0,191,3,3,1,0.0,0,329,1449,10,malicious
2026-05-23 11:13:10.861717,11,13,10,0.0,39.6,0.0,84.2,14.41,191,191,182,1,3,2,3,5,1,3,461,2.4136,191,1.0,191,3,3,1,0.0,0,402,1452,12,malicious
2026-05-23 11:13:11.526231,11,13,11,0.0,39.6,0.0,84.2,14.42,191,191,182,1,3,2,3,5,1,3,461,2.4136,191,1.0,191,3,3,1,0.0,0,464,1523,35,malicious
2026-05-23 11:13:12.222292,11,13,12,0.0,39.6,0.0,84.2,14.44,191,191,182,1,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.0,0,828,1579,65,malicious
2026-05-23 11:13:12.881434,11,13,12,24.2,39.6,0.0,84.2,14.45,191,191,182,1,3,2,3,5,1,3,460,2.4084,191,1.0,191,3,3,1,0.1267,0,823,1526,45,malicious
