timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,label
2026-05-23 12:30:06.301243,12,30,6,22.4,40.8,7.9,93.6,107.96,221,221,4,0,1,1,1,0,8,2629,11.8959,0,0.0,1579,102,103,1,22.4,benign
2026-05-23 12:30:24.831900,12,30,24,6.9,40.7,7.9,93.6,108.25,221,221,5,0,1,1,1,0,8,2653,12.0045,0,0.0,1579,110,110,1,6.9,benign
2026-05-23 12:30:42.751773,12,30,42,17.5,41.6,7.9,93.6,108.56,222,222,6,0,1,1,1,0,8,2620,11.8018,0,0.0,1579,109,107,1,17.5,benign
2026-05-23 12:31:00.658762,12,31,0,28.0,41.3,7.9,93.6,108.86,222,222,5,0,1,1,1,0,8,2643,11.9054,0,0.0,1579,109,109,1,28.0,benign
2026-05-23 12:31:18.483537,12,31,18,24.7,41.2,7.9,93.6,109.16,222,222,4,0,1,1,1,0,8,2643,11.9054,0,0.0,1579,110,111,1,24.7,benign
2026-05-23 12:31:36.460091,12,31,36,19.5,41.3,7.9,93.6,109.46,222,222,4,0,1,1,1,0,8,2620,11.8018,0,0.0,1579,109,111,1,19.5,benign
2026-05-23 12:31:54.209478,12,31,54,32.5,41.2,7.9,93.6,109.76,222,222,5,0,1,1,1,0,8,2610,11.7568,0,0.0,1575,111,111,1,32.5,benign
2026-05-23 12:32:12.660265,12,32,12,9.8,41.6,7.9,93.6,110.05,224,224,4,0,1,1,1,0,8,2650,11.8304,0,0.0,1605,109,109,1,9.8,benign
2026-05-23 12:32:30.654286,12,32,30,29.0,41.7,7.9,93.6,110.36,224,224,4,0,1,1,1,0,8,2704,12.0714,0,0.0,1605,105,108,1,29.0,benign
2026-05-23 12:32:49.144176,12,32,49,31.2,41.6,7.9,93.6,110.66,224,224,5,0,1,1,1,0,8,2691,12.0134,0,0.0,1594,110,110,1,31.2,benign
2026-05-23 12:33:06.960348,12,33,6,14.0,41.3,7.9,93.6,110.97,222,222,5,0,1,1,1,0,8,2686,12.0991,0,0.0,1584,116,109,1,14.0,benign
2026-05-23 12:33:24.553715,12,33,24,8.1,41.3,7.9,93.6,111.27,222,222,4,0,1,1,1,0,8,2678,12.0631,0,0.0,1579,119,117,1,8.1,benign
2026-05-23 12:33:42.192879,12,33,42,26.7,41.3,7.9,93.6,111.56,222,222,4,0,1,1,1,0,8,2688,12.1081,0,0.0,1579,119,117,1,26.7,benign
2026-05-23 12:34:00.375731,12,34,0,31.5,41.3,7.9,93.6,111.85,222,222,5,0,1,1,1,0,8,2629,11.8423,0,0.0,1579,117,119,1,31.5,benign
2026-05-23 12:34:18.276545,12,34,18,16.1,41.3,7.9,93.6,112.16,222,222,5,0,1,1,1,0,8,2607,11.7432,0,0.0,1579,119,123,1,16.1,benign
2026-05-23 12:34:35.752334,12,34,35,30.5,41.2,7.9,93.6,112.45,221,221,4,0,1,1,1,0,8,2630,11.9005,0,0.0,1579,115,119,1,30.5,benign
2026-05-23 12:34:53.802474,12,34,53,19.8,41.4,7.9,93.6,112.75,224,224,5,0,1,1,1,0,8,2687,11.9955,0,0.0,1579,115,115,1,19.8,benign
2026-05-23 12:35:11.829323,12,35,11,22.2,41.3,7.9,93.6,113.05,224,224,5,0,1,1,1,0,8,2670,11.9196,0,0.0,1579,118,116,1,22.2,benign
2026-05-23 12:35:29.934717,12,35,29,12.6,41.4,7.9,93.6,113.35,223,223,4,0,1,1,1,0,8,2687,12.0493,0,0.0,1579,111,115,1,12.6,benign
2026-05-23 12:35:47.926286,12,35,47,17.9,41.3,7.9,93.6,113.65,221,221,4,0,1,1,1,0,8,2671,12.086,0,0.0,1579,111,110,1,17.9,benign
2026-05-23 12:36:06.228111,12,36,6,47.2,41.3,7.9,93.6,113.95,221,221,5,0,1,1,1,0,8,2644,11.9638,0,0.0,1579,110,109,1,47.2,benign
2026-05-23 12:36:24.228135,12,36,24,17.0,41.3,7.9,93.6,114.25,221,221,5,0,1,1,1,0,8,2627,11.8869,0,0.0,1579,112,112,1,17.0,benign
2026-05-23 12:36:42.286408,12,36,42,16.8,41.3,7.9,93.6,114.55,221,221,4,0,1,1,1,0,8,2609,11.8054,0,0.0,1579,112,110,1,16.8,benign
2026-05-23 12:37:00.725919,12,37,0,38.5,41.6,7.9,93.6,114.85,223,223,5,0,1,1,1,0,8,2642,11.8475,0,0.0,1605,116,115,1,38.5,benign
2026-05-23 12:37:19.303527,12,37,19,29.8,41.6,7.9,93.6,115.16,223,223,6,0,1,1,1,0,8,2643,11.852,0,0.0,1604,116,118,1,29.8,benign
2026-05-23 12:37:37.311079,12,37,37,13.0,41.6,7.9,93.6,115.47,222,222,5,0,1,1,1,0,8,2676,12.0541,0,0.0,1604,115,115,1,13.0,benign
2026-05-23 12:37:55.319199,12,37,55,11.7,41.6,7.9,93.6,115.77,222,221,5,0,1,1,1,0,8,2680,12.0721,0,0.0,1604,113,113,1,11.7,benign
2026-05-23 12:38:13.111878,12,38,13,9.2,41.2,7.9,93.6,116.07,219,219,4,0,1,1,1,0,8,2633,12.0228,0,0.0,1584,115,114,1,9.2,benign
2026-05-23 12:38:30.628524,12,38,30,17.4,41.2,7.9,93.6,116.37,219,219,6,0,1,1,1,0,8,2612,11.9269,0,0.0,1579,109,115,1,17.4,benign
2026-05-23 12:38:47.711349,12,38,47,11.2,41.2,7.9,93.6,116.66,219,219,4,0,1,1,1,0,8,2614,11.9361,0,0.0,1579,109,109,1,11.2,benign
2026-05-23 12:39:05.412119,12,39,5,32.7,41.3,7.9,93.6,116.94,219,219,5,0,1,1,1,0,8,2614,11.9361,0,0.0,1579,110,106,1,32.7,benign
2026-05-23 12:39:23.203428,12,39,23,14.1,41.2,7.9,93.6,117.24,219,219,5,0,1,1,1,0,8,2607,11.9041,0,0.0,1579,109,112,1,14.1,benign
2026-05-23 12:39:40.978397,12,39,40,11.7,41.2,7.9,93.6,117.54,219,219,5,0,1,1,1,0,8,2613,11.9315,0,0.0,1579,107,107,1,11.7,benign
2026-05-23 12:39:58.710541,12,39,58,18.5,41.2,7.9,93.6,117.83,219,219,4,0,1,1,1,0,8,2619,11.9589,0,0.0,1579,106,107,1,18.5,benign
2026-05-23 12:40:16.328097,12,40,16,15.4,40.7,7.9,93.6,118.13,219,219,5,0,1,1,1,0,8,2649,12.0959,0,0.0,1579,115,105,1,15.4,benign
2026-05-23 12:40:33.945420,12,40,33,8.1,40.9,7.9,93.6,118.42,219,219,5,0,1,1,1,0,8,2642,12.0639,0,0.0,1579,113,114,1,8.1,benign
2026-05-23 12:40:51.587473,12,40,51,27.3,40.9,7.9,93.6,118.71,219,219,5,0,1,1,1,0,8,2638,12.0457,0,0.0,1579,111,115,1,27.3,benign
2026-05-23 12:41:09.070610,12,41,9,10.4,40.9,7.9,93.6,119.01,219,219,4,0,1,1,1,0,8,2637,12.0411,0,0.0,1579,105,108,1,10.4,benign
2026-05-23 12:41:26.877866,12,41,26,17.3,40.9,7.9,93.6,119.3,219,219,5,0,1,1,1,0,8,2651,12.105,0,0.0,1579,107,107,1,17.3,benign
2026-05-23 12:41:44.328893,12,41,44,23.1,40.9,7.9,93.6,119.6,219,219,5,0,1,1,1,0,8,2632,12.0183,0,0.0,1579,116,108,1,23.1,benign
2026-05-23 12:42:02.412273,12,42,2,20.5,41.3,7.9,93.6,119.89,221,221,4,0,1,1,1,0,8,2659,12.0317,0,0.0,1605,112,116,1,20.5,benign
2026-05-23 12:42:20.654231,12,42,20,26.1,41.2,7.9,93.6,120.19,221,221,4,0,1,1,1,0,8,2712,12.2715,0,0.0,1605,109,113,1,26.1,benign
2026-05-23 12:42:38.895519,12,42,38,13.0,41.4,7.9,93.6,120.49,221,221,4,0,1,1,1,0,8,2735,12.3756,0,0.0,1605,118,107,1,13.0,benign
2026-05-23 12:42:56.943179,12,42,56,21.9,41.4,7.9,93.6,120.8,221,222,6,0,1,1,1,0,8,2714,12.2805,0,0.0,1586,123,125,1,21.9,benign
2026-05-23 12:43:14.612409,12,43,14,18.0,41.1,7.9,93.6,121.1,220,220,5,0,1,1,1,0,8,2716,12.3455,0,0.0,1579,121,123,1,18.0,benign
2026-05-23 12:43:32.152704,12,43,32,28.5,41.2,7.9,93.6,121.39,220,220,5,0,1,1,1,0,8,2716,12.3455,0,0.0,1579,122,127,1,28.5,benign
2026-05-23 12:43:50.349835,12,43,50,26.5,41.1,7.9,93.6,121.69,220,220,5,0,1,1,1,0,8,2695,12.25,0,0.0,1579,170,128,1,26.5,benign
2026-05-23 12:44:08.747081,12,44,8,16.8,41.7,7.9,93.6,121.99,226,226,6,0,1,1,2,0,8,2853,12.6239,0,0.0,1609,139,170,1,16.8,benign
2026-05-23 12:44:27.278074,12,44,27,31.5,41.8,7.9,93.6,122.29,226,226,6,0,1,1,2,0,8,2836,12.5487,0,0.0,1609,143,142,1,31.5,benign
2026-05-23 12:44:45.828032,12,44,45,15.4,41.7,7.9,93.6,122.6,225,224,4,0,1,1,2,0,8,2813,12.5022,0,0.0,1609,138,140,1,15.4,benign
2026-05-23 12:45:03.945057,12,45,3,28.0,41.8,7.9,93.6,122.91,224,224,5,0,1,1,2,0,8,2783,12.4241,0,0.0,1609,137,137,1,28.0,benign
2026-05-23 12:45:22.128189,12,45,22,24.2,41.5,7.9,93.6,123.21,223,223,4,0,1,1,1,0,8,2761,12.3812,0,0.0,1582,133,136,1,24.2,benign
2026-05-23 12:45:40.654624,12,45,40,18.5,41.6,7.9,93.6,123.52,223,223,5,0,1,1,1,0,8,2760,12.3767,0,0.0,1582,134,129,1,18.5,benign
2026-05-23 12:45:59.478533,12,45,59,29.2,41.6,7.9,93.6,123.83,223,223,4,0,1,1,1,0,8,2762,12.3857,0,0.0,1582,134,134,1,29.2,benign
2026-05-23 12:46:17.496935,12,46,17,18.4,41.4,7.9,93.6,124.14,222,222,5,0,1,1,1,0,8,2705,12.1847,0,0.0,1580,137,135,1,18.4,benign
2026-05-23 12:46:35.413102,12,46,35,10.4,41.4,7.9,93.6,124.44,222,222,4,0,1,1,1,0,8,2696,12.1441,0,0.0,1580,132,135,1,10.4,benign
2026-05-23 12:46:53.504184,12,46,53,9.8,41.3,7.9,93.6,124.74,221,221,4,0,1,1,1,0,8,2684,12.1448,0,0.0,1576,149,131,1,9.8,benign
2026-05-23 12:47:11.448206,12,47,11,14.9,41.7,7.9,93.6,125.04,223,223,5,0,1,1,1,0,8,2732,12.2511,0,0.0,1605,148,146,1,14.9,benign
2026-05-23 12:47:29.639048,12,47,29,24.4,41.9,7.9,93.6,125.34,227,227,5,0,1,1,1,0,8,2780,12.2467,0,0.0,1605,141,145,1,24.4,benign
2026-05-23 12:47:47.979855,12,47,47,33.5,41.9,7.9,93.6,125.64,227,227,4,0,1,1,1,0,8,2778,12.2379,0,0.0,1604,138,139,1,33.5,benign
2026-05-23 12:48:06.072922,12,48,6,20.8,41.9,7.9,93.6,125.95,226,224,4,0,1,1,1,0,8,2748,12.1593,0,0.0,1584,133,138,1,20.8,benign
2026-05-23 12:48:23.913565,12,48,23,43.3,41.8,7.9,93.6,126.25,225,223,5,0,1,1,1,0,8,2717,12.0756,0,0.0,1579,138,134,1,43.3,benign
2026-05-23 12:48:41.771756,12,48,41,9.1,41.5,7.9,93.6,126.55,222,222,4,0,1,1,1,0,8,2712,12.2162,0,0.0,1579,136,136,1,9.1,benign
2026-05-23 12:48:59.588361,12,48,59,22.4,41.4,7.9,93.6,126.85,222,222,5,0,1,1,1,0,8,2711,12.2117,0,0.0,1579,117,127,1,22.4,benign
2026-05-23 12:49:17.514091,12,49,17,9.9,41.4,7.9,93.6,127.14,222,222,4,0,1,1,1,0,8,2702,12.1712,0,0.0,1579,117,121,1,9.9,benign
2026-05-23 12:49:34.947561,12,49,34,16.9,41.5,7.9,93.6,127.44,222,222,5,0,1,1,1,0,8,2694,12.1351,0,0.0,1579,115,118,1,16.9,benign
2026-05-23 12:49:52.588697,12,49,52,21.3,41.4,7.9,93.6,127.73,222,222,5,0,1,1,1,0,8,2686,12.0991,0,0.0,1579,118,116,1,21.3,benign
2026-05-23 12:50:10.663691,12,50,10,9.9,41.5,7.9,93.6,128.03,222,222,4,0,1,1,1,0,8,2680,12.0721,0,0.0,1579,119,116,1,9.9,benign
2026-05-23 12:50:28.570977,12,50,28,11.4,41.4,7.9,93.6,128.33,221,221,4,0,1,1,1,0,8,2681,12.1312,0,0.0,1579,115,117,1,11.4,benign
2026-05-23 12:50:46.438929,12,50,46,13.0,41.5,7.9,93.6,128.63,221,221,5,0,1,1,1,0,8,2686,12.1538,0,0.0,1579,122,113,1,13.0,benign
2026-05-23 12:51:04.289061,12,51,4,21.0,41.4,7.9,93.6,128.92,221,221,4,0,1,1,1,0,8,2673,12.095,0,0.0,1579,117,121,1,21.0,benign
2026-05-23 12:51:22.281045,12,51,22,12.8,41.4,7.9,93.6,129.22,221,221,4,0,1,1,1,0,8,2678,12.1176,0,0.0,1579,119,119,1,12.8,benign
2026-05-23 12:51:40.105494,12,51,40,34.4,41.4,7.9,93.6,129.52,221,221,5,0,1,1,1,0,8,2679,12.1222,0,0.0,1579,119,117,1,34.4,benign
2026-05-23 12:51:58.279724,12,51,58,12.3,41.4,7.9,93.6,129.82,221,222,5,0,1,1,1,0,8,2672,12.0905,0,0.0,1595,119,123,1,12.3,benign
2026-05-23 12:52:16.040223,12,52,16,10.8,41.7,7.9,93.6,130.12,223,223,4,0,1,1,1,0,8,2691,12.0673,0,0.0,1605,122,120,1,10.8,benign
2026-05-23 12:52:34.379160,12,52,34,12.5,41.8,7.9,93.6,130.42,223,223,5,0,1,1,1,0,8,2757,12.3632,0,0.0,1605,125,121,1,12.5,benign
2026-05-23 12:52:52.431693,12,52,52,26.4,41.8,7.9,93.6,130.72,223,223,5,0,1,1,1,0,8,2729,12.2377,0,0.0,1584,125,127,1,26.4,benign
2026-05-23 12:53:09.788913,12,53,9,14.3,41.5,7.8,93.6,131.02,220,220,4,0,1,1,1,0,8,2725,12.3864,0,0.0,1584,122,120,1,14.3,benign
2026-05-23 12:53:27.347569,12,53,27,13.0,41.6,7.8,93.6,131.31,220,220,4,0,1,1,1,0,8,2719,12.3591,0,0.0,1579,129,122,1,13.0,benign
2026-05-23 12:53:45.310794,12,53,45,14.1,41.6,7.8,93.6,131.61,220,220,4,0,1,1,1,0,8,2711,12.3227,0,0.0,1579,125,126,1,14.1,benign
2026-05-23 12:54:03.015739,12,54,3,16.4,41.5,7.8,93.6,131.9,220,220,5,0,1,1,1,0,8,2716,12.3455,0,0.0,1579,125,126,1,16.4,benign
2026-05-23 12:54:21.641043,12,54,21,17.3,41.7,7.8,93.6,132.2,220,220,4,0,1,1,1,0,8,2669,12.1318,0,0.0,1579,125,127,1,17.3,benign
2026-05-23 12:54:39.616034,12,54,39,27.0,41.7,7.8,93.6,132.51,220,220,5,0,1,1,1,0,8,2662,12.1,0,0.0,1579,120,123,1,27.0,benign
2026-05-23 12:54:57.706738,12,54,57,40.6,41.6,7.8,93.6,132.81,220,220,5,0,1,1,1,0,8,2665,12.1136,0,0.0,1579,116,118,1,40.6,benign
2026-05-23 12:55:15.822512,12,55,15,26.8,41.7,7.8,93.6,133.11,220,220,4,0,1,1,1,0,8,2668,12.1273,0,0.0,1579,125,117,1,26.8,benign
2026-05-23 12:55:33.007500,12,55,33,16.2,41.8,7.8,93.6,133.41,220,220,4,0,1,1,1,0,8,2656,12.0727,0,0.0,1579,123,121,1,16.2,benign
2026-05-23 12:55:50.608421,12,55,50,21.4,41.6,7.8,93.6,133.7,220,220,4,0,1,1,1,0,8,2664,12.1091,0,0.0,1579,124,126,1,21.4,benign
2026-05-23 12:56:08.147659,12,56,8,26.5,41.7,7.8,93.6,133.99,220,220,5,0,1,1,1,0,8,2669,12.1318,0,0.0,1579,123,123,1,26.5,benign
2026-05-23 12:56:26.238275,12,56,26,23.4,41.6,7.8,93.6,134.28,220,220,4,0,1,1,1,0,8,2648,12.0364,0,0.0,1579,123,123,1,23.4,benign
2026-05-23 12:56:44.007290,12,56,44,21.6,41.9,7.8,93.6,134.59,220,220,5,0,1,1,1,0,8,2655,12.0682,0,0.0,1579,129,120,1,21.6,benign
2026-05-23 12:57:02.014443,12,57,2,18.8,42.2,7.8,93.6,134.88,222,222,4,0,1,1,1,0,8,2689,12.1126,0,0.0,1605,134,130,1,18.8,benign
2026-05-23 12:57:19.831878,12,57,19,18.2,42.2,7.8,93.6,135.18,222,222,5,0,1,1,1,0,8,2688,12.1081,0,0.0,1605,130,135,1,18.2,benign
2026-05-23 12:57:37.482029,12,57,37,15.3,42.1,7.8,93.6,135.48,221,221,4,0,1,1,1,0,8,2714,12.2805,0,0.0,1605,125,127,1,15.3,benign
2026-05-23 12:57:55.000695,12,57,55,15.0,42.1,7.8,93.6,135.77,221,221,4,0,1,1,1,0,8,2707,12.2489,0,0.0,1594,129,128,1,15.0,benign
2026-05-23 12:58:12.273794,12,58,12,26.0,41.8,7.8,93.6,136.07,220,220,4,0,1,1,1,0,8,2692,12.2364,0,0.0,1584,128,128,1,26.0,benign
2026-05-23 12:58:29.848726,12,58,29,13.7,41.8,7.8,93.6,136.35,220,220,4,0,1,1,1,0,8,2685,12.2045,0,0.0,1579,125,128,1,13.7,benign
2026-05-23 12:58:47.473618,12,58,47,15.5,41.8,7.8,93.6,136.65,220,220,4,0,1,1,1,0,8,2668,12.1273,0,0.0,1579,120,124,1,15.5,benign
2026-05-23 12:59:05.089955,12,59,5,20.5,41.7,7.8,93.6,136.94,220,220,4,0,1,1,1,0,8,2651,12.05,0,0.0,1579,115,121,1,20.5,benign
2026-05-23 12:59:22.612077,12,59,22,16.1,41.8,7.8,93.6,137.23,220,220,5,0,1,1,1,0,8,2670,12.1364,0,0.0,1579,116,117,1,16.1,benign
2026-05-23 12:59:40.008220,12,59,40,23.7,41.8,7.8,93.6,137.53,220,220,4,0,1,1,1,0,8,2660,12.0909,0,0.0,1579,121,113,1,23.7,benign
2026-05-23 12:59:57.508094,12,59,57,17.8,41.7,7.8,93.6,137.82,220,220,4,0,1,1,1,0,8,2649,12.0409,0,0.0,1579,117,117,1,17.8,benign
2026-05-23 13:00:15.115568,13,0,15,11.8,41.8,7.8,93.6,138.11,220,220,4,0,1,1,1,0,8,2661,12.0955,0,0.0,1579,121,115,1,11.8,benign
2026-05-23 13:00:32.598421,13,0,32,19.5,41.8,7.8,93.6,138.4,221,221,5,0,1,1,1,0,8,2699,12.2127,0,0.0,1579,117,120,1,19.5,benign
2026-05-23 13:00:50.210726,13,0,50,38.0,42.1,7.8,93.6,138.69,223,223,6,0,1,1,1,0,8,2721,12.2018,0,0.0,1579,120,121,1,38.0,benign
2026-05-23 13:01:08.016128,13,1,8,24.7,41.0,7.8,93.6,138.99,223,223,5,0,1,1,1,0,8,2689,12.0583,0,0.0,1579,120,120,1,24.7,benign
2026-05-23 13:01:25.931832,13,1,25,17.1,41.0,7.8,93.6,139.28,223,223,5,0,1,1,1,0,8,2701,12.1121,0,0.0,1579,125,121,1,17.1,benign
2026-05-23 13:01:43.550008,13,1,43,21.9,41.2,7.8,93.6,139.58,223,223,6,0,1,1,1,0,8,2685,12.0404,0,0.0,1579,120,122,1,21.9,benign
2026-05-23 13:02:01.765766,13,2,1,20.4,41.3,7.8,93.6,139.88,223,223,4,0,1,1,1,0,8,2685,12.0404,0,0.0,1605,122,123,1,20.4,benign
2026-05-23 13:02:19.957708,13,2,19,17.8,41.5,7.8,93.6,140.18,223,223,5,0,1,1,1,0,8,2723,12.2108,0,0.0,1605,124,122,1,17.8,benign
2026-05-23 13:02:38.157184,13,2,38,38.2,41.5,7.8,93.6,140.48,223,223,5,0,1,1,1,0,8,2759,12.3722,0,0.0,1605,126,126,1,38.2,benign
2026-05-23 13:02:55.650946,13,2,55,17.6,41.5,7.8,93.6,140.78,223,223,4,0,1,1,1,0,8,2746,12.3139,0,0.0,1594,124,124,1,17.6,benign
2026-05-23 13:03:13.324597,13,3,13,18.8,41.3,7.8,93.6,141.08,221,221,4,0,1,1,1,0,8,2725,12.3303,0,0.0,1584,124,123,1,18.8,benign
2026-05-23 13:03:30.774248,13,3,30,20.1,41.2,7.8,93.6,141.37,221,221,5,0,1,1,1,0,8,2703,12.2308,0,0.0,1579,125,126,1,20.1,benign
2026-05-23 13:03:48.257370,13,3,48,6.9,41.2,7.8,93.6,141.66,221,221,5,0,1,1,1,0,8,2720,12.3077,0,0.0,1579,116,126,1,6.9,benign
2026-05-23 13:04:05.732314,13,4,5,9.3,41.1,7.8,93.6,141.95,220,220,4,0,1,1,1,0,8,2699,12.2682,0,0.0,1579,110,114,1,9.3,benign
2026-05-23 13:04:23.458617,13,4,23,7.9,41.1,7.8,93.6,142.24,220,220,4,0,1,1,1,0,8,2644,12.0182,0,0.0,1579,109,111,1,7.9,benign
2026-05-23 13:04:41.215438,13,4,41,13.0,41.1,7.8,93.6,142.54,220,220,5,0,1,1,1,0,8,2640,12.0,0,0.0,1579,105,106,1,13.0,benign
2026-05-23 13:04:58.857509,13,4,58,17.4,41.1,7.8,93.6,142.84,220,220,5,0,1,1,1,0,8,2635,11.9773,0,0.0,1579,104,104,1,17.4,benign
2026-05-23 13:05:16.191174,13,5,16,6.2,41.2,7.8,93.6,143.13,220,220,4,0,1,1,1,0,8,2626,11.9364,0,0.0,1579,107,105,1,6.2,benign
2026-05-23 13:05:33.325169,13,5,33,17.8,41.1,7.8,93.6,143.42,220,220,4,0,1,1,1,0,8,2634,11.9727,0,0.0,1579,107,103,1,17.8,benign
2026-05-23 13:05:51.217048,13,5,51,18.5,41.2,7.8,93.6,143.7,220,220,4,0,1,1,1,0,8,2632,11.9636,0,0.0,1579,110,113,1,18.5,benign
2026-05-23 13:06:08.799024,13,6,8,22.4,41.4,7.8,93.6,144.0,220,220,5,0,1,1,1,0,8,2644,12.0182,0,0.0,1579,108,108,1,22.4,benign
2026-05-23 13:06:26.190476,13,6,26,10.8,41.4,7.8,93.6,144.3,220,220,4,0,1,1,1,0,8,2636,11.9818,0,0.0,1579,114,108,1,10.8,benign
2026-05-23 13:06:43.633292,13,6,43,19.1,41.2,7.8,93.6,144.59,220,220,4,0,1,1,1,0,8,2659,12.0864,0,0.0,1579,113,111,1,19.1,benign
2026-05-23 13:07:01.349842,13,7,1,19.5,41.4,7.8,93.6,144.88,221,222,5,0,1,1,1,0,8,2693,12.1855,0,0.0,1605,121,121,1,19.5,benign
2026-05-23 13:07:19.265986,13,7,19,17.4,41.6,7.8,93.6,145.17,222,222,4,0,1,1,1,0,8,2701,12.1667,0,0.0,1605,121,123,1,17.4,benign
2026-05-23 13:07:37.275403,13,7,37,17.1,41.5,7.8,93.6,145.47,222,222,5,0,1,1,1,0,8,2708,12.1982,0,0.0,1605,111,118,1,17.1,benign
2026-05-23 13:07:55.483927,13,7,55,10.1,41.5,7.8,93.6,145.77,222,221,4,0,1,1,1,0,8,2679,12.0676,0,0.0,1594,121,112,1,10.1,benign
2026-05-23 13:08:13.133909,13,8,13,20.8,41.3,7.8,93.6,146.07,219,219,5,0,1,1,1,0,8,2651,12.105,0,0.0,1584,122,121,1,20.8,benign
2026-05-23 13:08:30.605033,13,8,30,15.4,41.2,7.8,93.6,146.37,219,219,5,0,1,1,1,0,8,2673,12.2055,0,0.0,1579,116,123,1,15.4,benign
2026-05-23 13:08:48.042250,13,8,48,20.0,41.3,7.8,93.6,146.66,219,219,4,0,1,1,1,0,8,2651,12.105,0,0.0,1579,112,116,1,20.0,benign
2026-05-23 13:09:05.643504,13,9,5,15.7,41.2,7.8,93.6,146.95,219,219,4,0,1,1,1,0,8,2634,12.0274,0,0.0,1579,110,109,1,15.7,benign
2026-05-23 13:09:23.225836,13,9,23,19.5,41.3,7.8,93.6,147.24,219,219,5,0,1,1,1,0,8,2657,12.1324,0,0.0,1579,110,112,1,19.5,benign
2026-05-23 13:09:40.758523,13,9,40,19.9,41.3,7.8,93.6,147.54,219,219,4,0,1,1,1,0,8,2659,12.1416,0,0.0,1579,110,109,1,19.9,benign
2026-05-23 13:09:58.335513,13,9,58,13.7,41.3,7.8,93.6,147.83,219,219,4,0,1,1,1,0,8,2630,12.0091,0,0.0,1579,101,107,1,13.7,benign
2026-05-23 13:10:15.909720,13,10,15,17.9,41.3,7.8,93.6,148.12,219,219,5,0,1,1,1,0,8,2637,12.0411,0,0.0,1579,106,104,1,17.9,benign
2026-05-23 13:10:33.601605,13,10,33,20.7,41.3,7.8,93.6,148.41,219,219,4,0,1,1,1,0,8,2649,12.0959,0,0.0,1579,104,104,1,20.7,benign
2026-05-23 13:10:50.918265,13,10,50,25.6,41.2,7.8,93.6,148.71,219,218,4,0,1,1,1,0,8,2632,12.0183,0,0.0,1579,106,107,1,25.6,benign
2026-05-23 13:11:08.208833,13,11,8,8.1,41.2,7.8,93.6,149.0,218,218,4,0,1,1,1,0,8,2634,12.0826,0,0.0,1579,106,108,1,8.1,benign
2026-05-23 13:11:25.368204,13,11,25,21.5,41.1,7.8,93.6,149.29,218,218,5,0,1,1,1,0,8,2632,12.0734,0,0.0,1579,108,106,1,21.5,benign
2026-05-23 13:11:42.444515,13,11,42,17.0,41.2,7.8,93.6,149.57,218,218,5,0,1,1,1,0,8,2634,12.0826,0,0.0,1579,108,106,1,17.0,benign
2026-05-23 13:12:00.185133,13,12,0,20.9,41.2,7.8,93.6,149.86,219,220,5,0,1,1,1,0,8,2646,12.0822,0,0.0,1605,113,111,1,20.9,benign
2026-05-23 13:12:18.101786,13,12,18,20.1,41.5,7.8,93.6,150.15,220,220,5,0,1,1,1,0,8,2688,12.2182,0,0.0,1605,118,115,1,20.1,benign
2026-05-23 13:12:35.978241,13,12,35,26.0,41.5,7.8,93.6,150.45,220,221,5,0,1,1,1,0,8,2773,12.6045,0,0.0,1613,121,119,1,26.0,benign
2026-05-23 13:12:53.604012,13,12,53,31.6,41.6,7.8,93.6,150.75,220,220,4,0,1,1,1,0,8,2744,12.4727,0,0.0,1594,126,128,1,31.6,benign
2026-05-23 13:13:10.878696,13,13,10,16.2,41.3,7.8,93.6,151.04,219,219,4,0,1,1,1,0,8,2733,12.4795,0,0.0,1584,119,119,1,16.2,benign
2026-05-23 13:13:28.520111,13,13,28,17.7,41.3,7.8,93.6,151.33,219,219,4,0,1,1,1,0,8,2712,12.3836,0,0.0,1579,126,121,1,17.7,benign
2026-05-23 13:13:45.926541,13,13,45,16.3,41.2,7.8,93.6,151.62,219,219,5,0,1,1,1,0,8,2720,12.4201,0,0.0,1579,127,122,1,16.3,benign
2026-05-23 13:14:03.852890,13,14,3,15.5,41.2,7.8,93.6,151.91,219,219,4,0,1,1,1,0,8,2718,12.411,0,0.0,1579,124,128,1,15.5,benign
2026-05-23 13:14:21.185033,13,14,21,20.5,41.2,7.8,93.6,152.21,219,219,4,0,1,1,1,0,8,2641,12.0594,0,0.0,1579,120,123,1,20.5,benign
2026-05-23 13:14:38.792869,13,14,38,20.3,41.2,7.8,93.6,152.5,219,219,4,0,1,1,1,0,8,2654,12.1187,0,0.0,1579,118,116,1,20.3,benign
2026-05-23 13:14:56.485053,13,14,56,21.1,41.4,7.8,93.6,152.8,219,219,4,0,1,1,1,0,8,2651,12.105,0,0.0,1579,118,116,1,21.1,benign
2026-05-23 13:15:14.085844,13,15,14,16.1,41.2,7.8,93.6,153.09,219,219,4,0,1,1,1,0,8,2652,12.1096,0,0.0,1579,121,116,1,16.1,benign
